Date;Advanced Micro Devices (EUR);Airbus (EUR);Alphabet A (EUR);Amazon (EUR);BASF (EUR);Bayer (EUR);BP (EUR);BMW (EUR);Brenntag (EUR);Cisco (EUR);Commerzbank (EUR);Deutsche Bank (EUR);Deutsche Telekom (EUR);Dow (EUR);Einhell Ger  Vz I (EUR);E.ON (EUR);Equinor (EUR);Evonik Industries (EUR);Exxon Mobil (EUR);Henkel (EUR);Honeywell (EUR);IBM (EUR);ING (EUR);Infineon (EUR);Intel (EUR);Linde (EUR);Mercedes-Benz (EUR);Merck KGaA (EUR);Meta (EUR);Microsoft (EUR);Novartis (EUR);NVIDIA (EUR);Palantir (EUR);Pfizer (EUR);Porsche (Vz) (EUR);Qiagen (EUR);Rheinmetall (EUR);RWE (EUR);SAP (EUR);Shell (EUR);Siemens (EUR);Tesla (EUR);Total Energy (EUR);Volkswagen (EUR);Wacker Chemie (EUR)
26.06.2025 00:00:00;122,72;176,3;148,24;185,52;41,94;26,25;4,32;73,48;57,68;58,89;27,12;25,59;30,83;23,30;72,60;15595;21,64;17,94;94,00;60,95;192,04;250,10;18392;35,55;19184;397,20;48,43;111,65;620,80;425,10;103,22;132,44;123,32;20,69;39,76;40905;1.848,00;35,85;252,95;30365;215,90;278,20;6,77;90,70;62,65
27.06.2025 00:00:00;122,9;178,3;152,5;190,50;42,71;26925;4,3255;76,54;58,14;58,45;27,14;25,95;31,15;23,20;75,00;15685;21,56;18,34;93,33;61,45;195,04;247,45;18,73;35425;19392;396,60;50,00;112,45;626,60;423,90;102,84;134,74;111,56;20665;42,50;40725;1.772,00;35,66;257,90;30,40;223,30;276,60;6,93;93,95;63,90
30.06.2025 00:00:00;120,64;176,6;149,64;186,54;42,04;25,52;4,2495;75,34;56,36;58,97;26,73;25,00;31,05;22,50;75,10;15,65;21,59;17,60;91,62;61,70;196,72;250,20;18574;36,21;19,08;398,40;49,42;110,15;627,70;422,70;103,20;134,20;115,78;20585;42,23;40,69;1.791,50;35,48;257,95;29,99;218,30;269,95;6,69;92,85;62,35
01.07.2025 00:00:00;115,46;173,6;149,08;187,16;42,05;26,30;4298;75,38;56,86;58,56;26,80;24,45;31,05;23,70;74,90;15845;21,49;17,36;93,04;62,35;202,85;247,00;18,69;35,61;19404;405,40;49,63;112,75;610,10;417,50;104,80;130,08;110,86;21,25;42,38;40,91;1.726,00;36,01;255,50;30,23;216,45;255,60;6,82;91,10;62,50
02.07.2025 00:00:00;117,2;175,12;151,3;186,34;43,13;26,43;4409;79,34;57,58;57,98;27,56;24,63;31,02;24,20;74,30;15,61;21,78;17,52;93,96;61,70;202,70;243,80;18998;36265;18524;404,80;50,68;112,40;604,70;416,25;104,90;133,26;111,90;21445;43,50;41,00;1.722,50;36,11;252,40;30635;219,55;267,30;6,86;93,20;65,95
03.07.2025 00:00:00;117,64;177;152,6;190,00;42,43;26,10;4394;78,50;57,10;59,17;28,06;24,89;31,09;24,30;74,00;15,69;21,99;17,36;95,30;62,30;205,00;248,85;19204;36,98;19052;405,00;50,55;111,25;611,90;423,80;103,70;135,66;114,30;21,69;43,11;40915;1.700,00;36,24;257,10;30,64;221,95;267,10;6,79;93,50;64,45
04.07.2025 00:00:00;116,9;175,48;151,1;188,36;41,72;26,15;4,3845;77,72;55,82;58,85;28,01;24465;30,85;23,90;75,30;15825;22,04;17,26;95,00;62,25;203,75;246,95;19058;36,78;18952;402,00;50,08;111,95;607,00;421,05;104,14;134,02;113,50;21,58;42,42;41065;1.754,00;36,28;255,35;30535;216,65;262,50;6,71;93,30;64,45
07.07.2025 00:00:00;115,14;176,46;150,84;190,58;41,47;26,11;4319;77,92;55,10;58,63;28,39;24,70;31,07;23,40;74,20;15765;21,83;17,25;94,29;62,50;203,20;248,75;19,10;36,98;18704;401,00;50,00;109,30;613,00;424,40;104,02;135,04;118,68;21,52;42,03;40,22;1.794,50;35,79;260,80;29,87;218,50;251,05;6,81;92,75;63,35
08.07.2025 00:00:00;117,52;179;148,76;186,98;42,40;27075;4429;79,82;56,64;58,52;29,94;25,02;30,98;24,60;76,50;15675;22,13;17,70;97,33;62,60;204,80;248,25;19364;37895;20125;401,00;50,68;111,45;614,30;423,70;104,80;136,48;119,12;21855;43,89;40975;1.826,00;35,60;262,60;30385;216,95;254,20;6,66;93,70;67,50
09.07.2025 00:00:00;118,08;183;150,82;189,92;43,55;27,25;4,4585;81,96;56,80;59,12;29,97;25,80;31,14;25,40;77,00;15965;22,50;17,82;97,00;62,50;203,05;247,15;19,79;38,08;19,97;402,40;52,35;111,95;625,70;429,25;105,02;139,00;122,02;21815;43,26;40,73;1.853,00;36,20;266,45;30,76;226,35;252,50;6,64;95,60;70,00
10.07.2025 00:00:00;123,24;183,08;151,9;190,00;44,00;27,80;4,47;85,00;58,20;58,79;28,95;25,65;30,68;25,80;77,10;15,91;22,78;18,12;98,15;63,35;202,95;245,65;19728;38,30;20365;402,20;52,91;113,95;622,20;428,85;105,96;140,26;121,86;22,01;44,13;41,50;1.845,00;35,99;261,50;30875;226,75;264,70;6,60;97,75;71,50
11.07.2025 00:00:00;125,3;181,92;154,16;192,90;42,61;27,42;4,63;85,18;55,40;58,19;28,36;25375;30,60;25,40;76,00;15995;23,00;17,86;98,80;62,20;201,95;242,75;19484;37,85;20035;401,60;53,05;113,20;613,80;430,35;104,38;141,12;121,48;21,95;43,72;41205;1.834,00;36,12;257,60;30,99;222,55;268,00;6,67;97,30;68,85
14.07.2025 00:00:00;125,36;183,5;155,62;193,42;42,69;27,70;4579;83,36;55,34;58,00;28,94;25545;30,68;24,10;76,90;16,15;22,79;17,68;97,55;62,55;204,65;243,40;19374;37495;19968;401,40;52,08;109,55;617,70;431,20;103,68;140,64;127,88;21755;42,63;41,21;1.867,50;36,10;258,00;30,59;220,95;271,65;6,75;95,30;68,00
15.07.2025 00:00:00;134,28;180,72;157,12;195,28;43,21;27225;4576;84,50;56,74;57,94;28,18;25,36;30,28;24,20;78,10;16025;22,41;17,76;97,27;63,15;203,50;244,00;19456;37,67;19784;397,40;52,43;111,05;612,70;436,40;103,34;147,06;128,22;21225;43,11;41215;1.835,00;36,42;260,05;30,36;218,60;268,30;6,71;96,25;69,40
16.07.2025 00:00:00;137,6;182,06;157,1;191,78;42,44;27,80;4,5715;84,70;55,28;57,92;28,43;25,92;30,51;24,20;77,10;16,05;22,23;17,71;96,85;63,25;201,80;242,30;19,50;37685;19466;395,00;51,82;111,05;604,80;434,95;102,24;147,26;129,64;21115;42,40;41,41;1.826,50;36,44;263,00;30375;218,45;276,45;6,88;93,15;66,30
17.07.2025 00:00:00;138,28;184,5;158,34;193,20;42,53;27835;4612;84,20;55,48;59,00;28,35;25,97;30,62;24,60;78,20;15905;22,20;17,67;96,48;62,75;206,10;243,70;19626;38,05;19664;398,40;51,96;112,00;604,10;441,50;99,04;149,14;132,84;21165;42,04;41,26;1.835,00;36,15;266,20;30435;225,35;275,30;6,73;93,75;68,05
18.07.2025 00:00:00;135,12;185,42;159,3;194,60;42,46;27,57;4,6085;83,28;55,42;58,65;28,03;25735;30,39;24,30;78,00;16,07;22,44;17,54;92,75;62,55;202,30;246,30;19,62;38,02;19982;400,20;51,21;112,00;605,60;439,00;99,13;148,20;131,98;21,03;41,55;41185;1.835,00;36,48;263,15;30,32;223,80;283,35;6,79;92,40;66,10
21.07.2025 00:00:00;134,5;185,72;162,6;196,04;43,30;27375;4586;84,06;55,30;58,56;28,46;25975;30,28;24,30;76,80;16205;22,05;17,73;92,29;62,55;202,35;243,60;19628;38465;19886;402,00;51,25;110,55;609,40;436,00;98,05;146,44;129,92;20775;41,34;41645;1.814,50;37,01;263,50;30,13;224,60;281,40;6,79;92,70;67,90
22.07.2025 00:00:00;131,94;181,86;163;193,64;43,44;27,82;4,6235;83,26;56,06;57,98;28,85;25,91;30,40;25,30;75,10;16,30;22,00;17,71;92,35;63,00;200,70;240,10;19,59;37,17;19,76;402,00;51,09;108,55;600,40;430,70;99,48;142,26;126,92;21365;41,36;42,10;1.772,00;37,63;260,80;30325;220,80;283,05;6,92;92,45;68,95
23.07.2025 00:00:00;134,5;186,42;161,54;193,70;45,22;28,77;4,65;87,80;57,36;58,11;29,61;26,53;30,59;25,90;75,40;15935;21,95;18,21;93,34;63,90;203,90;239,60;20,13;36345;19928;399,60;54,40;112,85;606,00;429,40;100,28;145,00;131,20;21515;45,00;42,70;1.780,00;36,96;249,20;30795;231,20;282,80;7,07;98,95;70,40
24.07.2025 00:00:00;137,9;183;163,48;197,50;45,68;29,00;4,5715;86,76;57,08;58,20;29,97;28645;31,90;21,30;74,80;15,79;21,91;17,99;94,23;63,45;191,24;221,85;20205;34,30;19272;401,00;54,00;113,05;608,00;434,75;100,04;147,74;131,88;21595;44,48;43,85;1.746,00;36,21;243,95;30845;227,45;259,50;7,00;98,45;70,05
25.07.2025 00:00:00;141,68;181,66;164,52;197,02;45,65;29135;4555;89,00;57,10;58,44;30,03;28,49;31,68;21,60;76,10;15785;21,71;18,20;94,25;63,50;191,34;221,20;20,30;34,56;17,67;403,00;55,35;112,80;607,00;437,40;100,02;147,62;135,20;21105;45,73;43,90;1.738,50;36,36;245,05;30,70;227,65;269,00;7,14;102,40;71,40
28.07.2025 00:00:00;149,7;178,2;166,08;200,80;44,93;28875;4698;86,22;56,82;58,61;29,80;28,14;31,18;22,10;76,40;15625;22,50;17,86;96,00;63,00;194,08;227,20;20,10;35,00;17822;403,60;53,49;113,05;619,00;442,00;100,00;152,42;136,30;21005;44,11;44185;1.678,50;36,11;243,70;31,03;224,95;281,00;6,99;99,40;69,85
29.07.2025 00:00:00;153,4;179,58;169,36;200,05;44,01;28,45;4,7395;86,32;56,40;58,75;30,11;28,67;31,68;21,80;76,10;15,77;23,26;17,86;97,55;63,35;192,70;227,15;20,45;35,54;17646;407,00;53,19;113,10;606,70;443,80;101,72;151,76;135,22;21,00;43,15;44,10;1.734,00;36,33;248,15;31555;226,65;278,05;7,10;97,40;67,35
30.07.2025 00:00:00;157,04;173,5;172,08;201,50;43,90;28205;4722;84,20;55,36;59,43;31,36;29085;31,90;21,00;76,60;15,78;22,46;17,66;98,05;62,60;193,86;227,05;20,40;35,71;17788;407,60;51,32;111,65;608,40;449,15;102,14;156,84;138,76;20875;43,77;44075;1.730,00;36,23;254,10;31425;229,00;278,50;7,18;96,25;66,05
31.07.2025 00:00:00;154,6;176,14;168,04;205,40;43,21;27115;4,6565;83,54;54,64;59,48;32,00;28,85;31,39;20,40;75,40;15,95;22,43;17,50;98,19;62,45;195,66;221,35;20435;34525;17376;403,60;50,20;109,65;678,20;467,70;99,40;156,00;138,94;20385;44,77;43,33;1.730,00;35,94;251,65;31505;224,70;270,30;7,23;94,55;66,10
01.08.2025 00:00:00;148,52;170;163,42;186,04;42,20;28145;4583;82,06;53,44;57,88;31,79;28185;31,08;18,85;71,80;16,04;22,12;16,46;94,73;62,15;188,48;215,00;19,70;33805;16724;396,40;49515;107,40;648,50;453,00;98,51;150,18;133,42;20,29;42,63;43,10;1.706,50;35,81;245,60;31,18;214,50;261,85;7,10;92,30;64,65
04.08.2025 00:00:00;152,86;172,48;168,68;182,96;41,96;27,48;4,7055;82,68;53,56;59,14;33,40;29,15;31,59;18,70;74,10;16415;21,92;16,53;92,68;62,70;190,10;217,80;19576;34085;16,84;403,40;49,10;108,70;671,30;463,05;101,54;155,48;139,08;20,36;42,72;43,21;1.765,00;36,16;246,15;31,05;217,50;267,95;7,20;91,75;63,00
05.08.2025 00:00:00;150,58;175;168,42;184,66;42,29;27695;4804;83,80;54,88;58,34;31,74;29185;31,38;19,30;74,20;16355;21,91;16,74;92,63;62,35;190,32;216,65;19674;35,60;17462;404,80;49,56;108,00;660,00;455,85;101,38;153,96;149,68;21,35;44,02;42885;1.771,00;36,49;246,30;31,21;220,20;267,15;7,44;93,25;63,85
06.08.2025 00:00:00;139,84;178,4;168,16;190,70;42,88;25185;4,8715;84,62;53,98;59,40;31,88;29,80;31,30;18,30;74,20;16445;21,40;16,51;91,71;61,95;189,44;216,45;19,84;34,48;17,51;404,60;50,23;106,40;661,70;450,30;97,00;153,90;154,00;20565;44,93;40,92;1.763,50;36,45;250,35;31135;219,85;274,50;7,47;94,25;65,70
07.08.2025 00:00:00;147,78;177,24;168,28;191,34;44,69;25,52;4,9005;86,14;55,38;59,96;33,27;30,54;29,91;18,65;75,10;16,20;21,48;16,96;90,93;63,75;186,00;214,60;20,18;34,50;16972;403,20;50,79;105,30;652,90;445,90;99,30;155,00;156,26;20815;44,91;41255;1.662,00;36,22;253,40;30,72;226,60;276,15;7,58;95,15;66,10
08.08.2025 00:00:00;148,24;176,2;172,98;191,14;45,48;25,80;4882;87,40;55,92;61,43;34,52;31,17;29,55;18,25;73,10;15,89;21,27;17,19;91,75;63,75;186,20;207,85;20,56;35315;17136;405,60;52,21;108,70;660,90;448,45;100,14;156,90;160,60;21105;46,15;41455;1.617,50;35,96;250,60;30,82;233,00;283,00;7,41;97,85;66,75
11.08.2025 00:00:00;148,28;175,48;173,08;190,52;44,65;25795;4873;86,42;55,26;61,04;35,89;31,14;30,06;18,05;73,70;15895;21,07;16,94;91,45;63,95;186,38;203,70;20,76;35185;17804;405,20;51,65;108,75;659,60;449,10;102,30;156,66;157,32;21,20;45,55;41,45;1.507,50;35,52;247,00;30755;228,15;292,15;7,56;98,80;65,55
12.08.2025 00:00:00;149,72;181,38;174,12;189,70;44,87;25,99;4,8845;87,68;55,22;61,14;36,36;31,12;30,35;18,75;72,10;15,86;20,94;16,78;90,85;65,85;185,70;200,50;20995;36,81;18664;405,80;52,45;111,15;676,50;453,30;101,82;156,86;160,14;21,11;45,49;41,70;1.572,00;35,60;236,75;31,03;232,50;291,95;7,72;100,50;64,65
13.08.2025 00:00:00;157,66;179,94;172,66;192,14;45,65;26945;4,8735;88,42;54,92;60,17;36,84;30935;30,34;19,60;73,40;16025;20,95;16,68;91,86;65,45;187,88;205,40;21155;36635;18974;406,00;52,67;111,20;667,00;445,10;102,96;155,20;157,50;21485;45,81;42175;1.605,50;35,46;238,55;31,06;230,30;290,55;7,95;100,80;64,95
14.08.2025 00:00:00;155,3;184;174,32;198,52;45,82;26635;4879;88,74;54,46;59,50;37,46;31,56;30,69;20,10;73,00;15925;21,09;16,84;92,08;65,30;187,02;203,80;21,36;36,76;20,50;410,60;53,13;111,35;672,30;449,00;104,38;156,26;155,32;21,52;45,51;42,21;1.648,50;34,54;239,50;30755;233,45;288,25;7,63;101,50;65,95
15.08.2025 00:00:00;151,8;186,1;174,3;197,46;45,95;27,01;4,8585;89,58;54,44;56,45;37,11;31,24;30,85;20,10;72,10;15855;21,21;16,85;91,40;65,80;185,58;205,10;21,25;36,60;20,99;410,60;53,30;112,05;670,80;444,55;105,10;154,28;151,20;21535;46,00;42295;1.607,50;34,86;236,95;30715;233,55;282,10;7,66;101,70;66,50
18.08.2025 00:00:00;151;184,32;174,44;198,40;46,14;27,82;4,8525;89,10;53,80;57,35;35,99;31395;31,14;19,95;70,70;15725;20,75;16,78;91,32;65,45;185,60;205,15;21,16;36735;20285;409,40;53,09;111,40;657,90;443,10;105,94;156,04;149,28;21,50;45,45;42205;1.656,00;35,43;237,15;30655;233,50;287,30;7,55;101,60;66,55
19.08.2025 00:00:00;142,9;182,8;173,04;195,48;47,31;27855;4,8425;90,92;55,00;57,27;36,66;31,22;31,13;20,20;71,10;15,70;20,51;16,91;92,01;66,40;185,74;207,25;21235;36,85;21,73;412,00;53,84;110,20;644,50;437,80;106,90;150,78;135,28;21715;47,07;41865;1.560,50;35,35;235,45;30615;236,70;282,80;7,85;103,20;69,35
20.08.2025 00:00:00;141,8;178,66;171,02;192,06;47,96;27,90;4843;90,46;54,52;57,26;36,64;31415;31,60;20,70;74,00;15,61;20,94;17,15;93,54;67,40;186,68;208,00;21355;36,51;20225;414,20;53,95;111,85;642,30;433,90;109,08;150,56;133,92;21795;46,41;42,36;1.555,00;35,39;234,20;30855;233,95;277,90;7,51;103,20;68,70
21.08.2025 02:00:00;141,08;181,50;172,36;191,20;47,34;27975;4,87;90,24;53,86;57,85;37,80;31,61;31,45;20,50;75,90;15,52;21,50;17,05;93,95;67,20;176,3464;206,25;21,44;36,11;20,23;414,60;53,96;111,85;636,90;434,45;109,12;150,72;134,64;22155;46,80;44,6053;1.611,00;35,59;232,15;31135;233,15;275,90;8,00;103,20;67,00
22.08.2025 02:00:00;143,24;180,46;175,68;195,30;47,90;28395;4,9145;90,96;55,00;57,21;36,50;31695;31,40;21,40;76,20;15365;21,52;17,18;95,00;67,45;179345;206,55;21325;36,64;21,18;410,20;54,81;112,45;643,10;432,70;108,50;151,84;135,48;22,05;46,84;44,3474;1.623,00;35,86;231,45;31295;236,55;290,00;8,18;105,00;68,40
25.08.2025 02:00:00;141,04;181,06;179,72;196,48;47,35;28105;4989;91,06;54,50;57,89;36,25;31825;31,39;21,30;76,00;15,32;21,30;17,10;96,16;67,25;179,7787;206,95;21165;36565;21,17;411,60;54,48;109,55;648,80;434,70;107,44;155,06;135,32;21,63;46,29;44,5263;1.655,00;35,23;232,95;31655;234,80;298,40;8,31;103,70;68,00
26.08.2025 02:00:00;143,22;180,42;177,96;196,36;47,26;28595;4954;90,36;54,32;58,99;34,35;31605;31,61;21,20;77,20;15,62;21,13;17,03;96,00;66,85;179741;207,75;20,95;36,28;20,91;414,00;53,96;108,40;648,00;431,25;108,50;156,20;138,24;21,44;46,44;44,1105;1.632,00;35,08;232,35;31645;235,00;301,80;8,11;103,70;66,70
27.08.2025 02:00:00;143,74;178,32;178,30;197,06;46,06;28405;4983;89,28;53,76;58,77;32,20;30,10;31,64;21,20;79,20;15,66;21,23;16,79;96,95;66,05;179,3261;210,80;20,71;35,93;21365;414,80;53,11;108,10;642,70;435,80;109,42;156,12;134,88;21,58;46,41;43,2263;1.639,00;34,99;236,30;31,69;232,25;300,65;8,19;102,00;66,05
28.08.2025 02:00:00;144,36;178,44;181,30;198,20;45,91;27945;5,02;90,02;53,84;59,52;32,38;30265;31,33;21,00;79,00;15465;20,90;16,72;97,04;66,45;178,7792;210,05;20,50;36,37;21,33;412,00;53,60;108,00;642,10;436,45;108,48;154,34;135,28;21055;46,71;41,3211;1.645,00;34,58;236,30;31,65;237,20;296,05;8,29;102,90;66,10
29.08.2025 02:00:00;139,08;179,54;182,00;195,40;45,43;28,15;5006;89,70;53,08;59,04;32,66;30,09;31,28;21,00;78,80;15285;21,04;16,62;97,58;65,80;176535;208,00;20,36;35,06;20775;409,00;53,22;108,30;631,10;432,70;107,92;148,82;133,78;21,15;45,49;42,0526;1.684,00;34,36;231,85;31,49;237,20;285,10;8,35;102,00;65,50
01.09.2025 02:00:00;137,74;181,66;180,72;195,30;45,38;27975;4992;90,32;52,74;58,78;33,48;30195;31,45;20,80;79,30;15055;21,15;16,51;97,99;66,25;178,3643;210,70;20595;34765;20,70;408,00;53,55;108,55;628,00;432,10;107,86;148,26;133,00;21135;45,30;42,9105;1.752,00;34,42;233,50;31,58;239,10;286,55;8,40;101,70;64,80
02.09.2025 02:00:00;139,42;180,82;181,50;193,60;45,10;27485;5002;88,64;51,72;58,19;32,55;29775;31,28;20,80;77,30;14,69;21,16;16,36;98,43;66,10;176,4407;207,25;20,60;33,55;20795;407,40;53,06;109,15;631,70;434,00;108,10;146,80;134,96;21425;44,40;42,5684;1.765,00;33,92;228,50;31,52;229,90;282,95;8,29;100,60;63,20
03.09.2025 02:00:00;138,96;184,24;197,46;193,62;44,60;27,94;4927;88,50;51,50;57,90;31,88;29835;31,19;20,60;79,10;14,88;20,50;16,22;95,90;65,75;172,5559;208,20;20,65;31,92;20525;405,00;53,00;109,30;632,10;433,10;109,90;146,30;132,80;21245;44,80;42,20;1.755,00;33,84;232,35;31215;229,85;287,00;8,21;100,40;62,85
04.09.2025 02:00:00;139,06;187,24;199,28;202,40;44,00;28545;4906;88,82;51,68;58,33;32,82;30,32;31,71;20,30;78,80;14975;20,63;16,12;96,60;67,30;173,8005;212,40;20,93;31,38;21,13;405,00;53,34;108,15;642,60;435,65;110,30;147,32;134,06;21,02;44,03;42,0737;1.723,00;34,81;234,15;31,17;229,80;290,70;8,09;101,30;61,55
05.09.2025 02:00:00;128,58;184,58;200,40;198,00;44,03;28,15;4,8115;88,68;51,66;57,12;32,45;30,07;31,76;20,90;79,80;15,20;20,44;16,13;93,17;67,95;172,9896;212,10;20655;31805;20,88;400,80;53,19;109,90;641,10;422,10;111,50;142,50;130,62;21,20;44,11;42,6789;1.744,00;35,13;230,00;30,60;225,75;299,40;8,10;101,30;64,05
08.09.2025 02:00:00;128,70;187,16;198,92;200,35;44,29;28155;4801;88,06;52,34;56,79;33,64;29,95;30,49;20,30;81,30;15,28;20,72;16,28;93,07;68,25;172,0656;217,80;20,95;32115;20,77;401,40;52,26;110,95;640,00;423,25;109,70;143,06;132,74;20,82;43,58;42,4421;1.785,00;35,69;229,60;30,59;230,10;294,60;7,97;105,40;65,65
09.09.2025 02:00:00;133,20;187,52;204,80;203,65;43,68;28215;4,8695;84,78;50,94;57,48;32,79;30,55;30,69;20,50;82,40;15335;20,70;16,26;94,50;68,35;171,4621;220,80;20,73;32,22;20,83;405,00;51,89;110,40;653,60;426,05;109,74;146,00;138,68;21,16;43,43;42,4632;1.774,50;35,71;231,10;30,75;229,95;296,65;8,06;104,10;65,40
10.09.2025 02:00:00;136,30;188,98;204,45;196,74;43,60;28,00;4,9395;84,00;50,76;58,29;32,45;30915;29,94;20,40;80,10;15,30;21,20;16,21;96,17;67,15;170,7077;218,70;21,14;31,90;21,16;404,00;51,70;108,60;643,20;427,45;108,30;151,72;142,44;21,01;42,59;41,3211;1.831,00;35,84;223,35;30,91;228,15;297,75;8,03;103,30;62,95
11.09.2025 02:00:00;132,66;194,48;204,95;196,06;44,22;28,96;4,8995;84,58;50,68;57,70;32,91;31585;30,17;21,50;79,90;15,37;20,77;16,06;95,81;67,65;172,3107;218,55;21,37;31,95;21,02;411,60;52,11;107,85;640,00;426,95;109,00;150,94;140,14;21165;43,08;41,2526;1.879,50;35,73;219,70;30745;230,20;314,00;8,03;104,70;62,70
12.09.2025 02:00:00;135,20;194,02;205,25;194,46;43,70;28185;4,8385;83,56;50,58;56,74;32,41;31635;29,95;21,30;79,90;15,45;20,91;16,11;95,67;66,65;169,7271;215,80;21,64;31,80;20,52;410,60;51,69;106,85;643,40;434,65;106,48;151,54;145,86;20,38;43,32;41,0211;1.890,00;35,94;219,65;30,51;228,40;337,00;7,93;102,50;63,05
15.09.2025 02:00:00;136,96;196,86;214,00;196,74;43,99;27,50;4835;83,52;50,34;56,89;32,93;31,88;29,82;20,60;80,10;15,79;20,82;16,01;95,15;66,30;169,8968;217,70;21,95;32,79;21,06;405,20;51,43;107,00;649,80;438,00;104,68;151,02;145,50;20365;44,37;40,7895;1.948,00;36,01;214,20;30,43;230,10;348,40;8,27;102,40;63,15
16.09.2025 02:00:00;135,52;193,26;211,75;197,50;43,63;27065;4839;83,08;50,30;56,51;31,93;30,87;29,38;20,80;78,00;15615;20,84;16,02;96,79;65,20;167,8601;216,95;21,45;32,46;21265;397,80;51,29;106,55;657,30;429,60;103,34;147,48;143,50;20145;45,00;40,6474;1.930,00;35,64;214,05;30495;226,90;355,45;8,21;101,60;63,60
17.09.2025 02:00:00;134,60;191,92;210,80;195,58;43,38;27,51;4,8325;82,98;50,32;56,59;30,91;30,87;29,18;20,80;77,00;15,61;20,84;15,96;97,45;65,75;169,3122;218,95;21515;32545;21105;406,00;50,91;107,20;655,70;431,00;103,34;144,00;142,42;20,34;43,69;40,4368;1.900,00;35,91;220,55;30265;225,50;360,10;8,25;100,10;63,10
18.09.2025 02:00:00;133,80;192,22;214,00;196,26;43,00;27,47;4,8805;83,64;50,62;58,15;32,06;30,47;29,15;20,50;76,20;15445;20,90;15,54;96,79;65,05;168,7653;225,00;21475;33,73;25,96;404,00;51,48;107,50;662,40;431,30;103,88;149,66;150,16;20475;44,14;41,1368;1.919,00;35,30;229,20;30,40;228,50;353,70;8,45;98,80;64,30
19.09.2025 02:00:00;134,18;195,24;217,00;197,20;42,86;27,55;4821;81,76;51,00;58,14;32,31;30,85;29,06;20,00;76,80;15595;20,78;15,68;96,30;64,90;168,2938;227,10;21705;33335;25,17;408,20;50,80;108,85;663,00;441,05;104,50;150,30;155,48;20465;42,20;40,9632;1.927,00;35,87;228,05;30115;228,20;362,60;8,56;94,80;63,25
22.09.2025 02:00:00;135,24;196,64;213,80;192,88;42,50;27,62;4858;82,72;50,42;57,42;31,78;30,88;28,74;19,75;78,10;15,64;20,75;15,47;95,18;65,20;167,6904;230,50;21,58;33195;24,36;405,00;50,91;109,10;647,80;436,15;105,10;155,54;152,02;20355;40,88;41,0263;1.940,00;36,40;225,50;30105;228,20;367,85;8,56;92,25;63,40
23.09.2025 02:00:00;136,18;193,54;212,95;186,74;42,85;27515;4,90;83,32;50,82;57,18;30,99;30685;28,46;19,40;79,00;15655;21,14;15,50;96,64;63,90;166,8983;230,20;21865;33,61;24,84;406,00;51,92;111,95;639,60;431,05;103,76;151,10;154,36;20405;41,65;40,7526;1.917,50;36,67;225,70;30,30;227,85;360,50;8,56;95,50;64,85
24.09.2025 02:00:00;136,80;194,62;210,55;187,64;42,43;27625;4,9895;84,88;50,90;57,18;32,20;30,52;28,64;19,70;79,40;15785;21,76;15,14;97,60;63,30;168,2184;227,95;21,94;33435;26,57;404,20;52,57;108,70;647,40;434,85;104,68;150,80;153,06;20515;42,50;40,5684;1.971,00;37,10;229,60;30755;226,45;377,00;8,58;95,75;64,90
25.09.2025 02:00:00;138,32;195,50;210,90;187,16;42,09;27,35;5025;84,86;50,00;58,06;32,76;30,28;28,69;19,05;78,80;15,92;21,92;14,85;99,22;63,45;168,2561;241,80;21,98;33385;29,17;407,40;52,18;106,95;642,80;435,10;105,20;152,28;153,74;20245;42,34;39,40;1.977,00;37,21;224,65;31,16;223,50;363,65;8,72;93,85;64,05
26.09.2025 02:00:00;136,20;195,84;210,20;187,80;42,47;27255;5,08;85,24;50,64;57,51;32,95;30455;28,70;19,55;79,50;16,05;21,89;14,76;100,24;63,70;167,8412;242,70;22,21;32615;30315;405,60;53,05;107,65;635,80;437,10;105,10;152,22;151,68;20,28;42,51;39,5789;1.965,00;37,89;225,65;31,28;228,55;375,75;8,93;93,15;64,50
29.09.2025 02:00:00;137,60;196,80;208,05;189,42;42,47;27735;4,9695;85,44;50,38;57,66;31,98;30085;28,89;19,45;78,30;16015;21,27;14,61;97,33;63,05;167,9355;238,60;22,23;33215;29455;405,80;53,57;107,50;633,90;438,55;105,52;155,06;152,40;20,31;42,66;39,30;1.993,00;37,79;224,50;30,88;226,95;378,05;8,87;94,00;63,90
30.09.2025 02:00:00;137,94;197,70;207,15;187,08;42,50;28,17;4898;85,58;51,16;58,38;32,20;30,01;29,03;19,50;81,30;16075;20,88;14,81;95,65;63,05;168,1241;240,25;22215;33,25;28,60;404,40;53,33;110,30;625,90;441,15;108,84;159,00;155,36;21,68;41,30;39,8842;1.983,00;37,99;228,00;30,50;229,80;378,65;8,67;93,70;63,95
01.10.2025 02:00:00;139,98;199,32;208,80;188,22;42,88;29,63;4919;86,34;52,38;58,62;32,47;30,24;29,17;19,60;81,00;16,13;21,25;14,99;95,64;62,85;168,8219;244,00;22,30;33745;30,67;398,00;54,39;119,65;612,20;443,05;111,50;159,70;157,66;23,18;41,52;41,6263;1.954,00;39,01;230,00;30855;234,00;392,05;8,87;95,25;64,55
